스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
2,광주광역시,남구,봉선2로,광주광역시 남구 봉선2로 19 (겨자씨교회 앞),,35.1258657,126.9081713,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선3로,광주광역시 남구 봉선2로 19 (광주겨자씨교회 앞),,35.1258657,126.9081713,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선4로,광주광역시 남구 봉선2로 41 (벽돌집 앞),,35.12590063,126.9108893,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선5로,광주광역시 남구 봉선2로 59 (오꾸닭 앞),,35.12596261,126.9128306,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선6로,광주광역시 남구 봉선2로 86 (서울떡방앗간 앞),,35.12570777,126.9157268,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,경기도,군포시,광정로,광정로,,37.35489280,126.93103520,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 1 (남구청 앞),,35.13290647,126.9024479,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 115 (신한은행 앞),,35.12473714,126.908109,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 12 (세븐일레븐 앞),,35.13198938,126.9021783,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 127 (솔뫼렉스 K-1아파트 1동 앞),,35.12390027,126.9094798,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 131 (kt올레대리점 앞),,35.12358051,126.9099088,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 146 (주은빌딩 우측),,35.12267311,126.9110101,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 16 (광주제대군인지원센터 앞),,35.13154826,126.9024083,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 164 (우리은행 봉선동지점 앞),,35.12276973,126.9131097,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 169 (U+스퀘어 앞),,35.12352917,126.9135486,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 173 (천지공인중개사무소 앞),,35.12334531,126.9140861,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 176 (국민은행 앞),,35.12279636,126.9143087,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 176 (스타벅스 앞),,35.12279636,126.9143087,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 184 (센트럴동물병원 앞),,35.12286514,126.9152194,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 184 (이바돔감자탕 앞),,35.12286514,126.9152194,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 198 (이마트 앞),,35.12237704,126.9161067,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 2 (리오에스프레소 광주점 앞),,35.13271129,126.9017426,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 205 (채선당 앞),,35.12280916,126.9176864,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 30 (맛나장어센타 앞),,35.13058767,126.9030754,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 30 (테리 앞),,35.13058767,126.9030754,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 35 (광명메이루즈 모델하우스 앞),,35.13010089,126.9038034,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로36번길 37 (주월 광명메이루즈아파트 102동 앞),,35.1311428,126.9025926,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,봉선로,광주광역시 남구 봉선로 48 (최현 한의원 앞),,35.12905715,126.9038573,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,경기도,군포시,오금로,오금로,,37.35951190,126.94163120,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.36031170,126.94269010,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35809240,126.93929460,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.36040610,126.94284740,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35930120,126.94127850,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35509360,126.93331250,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35504740,126.93318900,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.35674620,126.94939750,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35798730,126.93868630,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.36445660,126.94587870,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35829060,126.93921690,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 155,충청남도 서산시 동문동 795,36.78346634,126.452713,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 160,충청남도 서산시 동문동 795,36.78347397,126.4529877,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 163,충청남도 서산시 동문동 795,36.78348923,126.4534559,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 165,충청남도 서산시 동문동 797-1,36.78348923,126.4536285,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 170,충청남도 서산시 동문동 800,36.78353882,126.4540558,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 171,충청남도 서산시 동문동 800,36.78355066,126.4543739,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 176,충청남도 서산시 동문동 804-8,36.78355408,126.4547958,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 7,충청남도 서산시 예천동 2000-5,36.77319559,126.4424287,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 180,충청남도 서산시 동문동 804-8,36.78358841,126.4551086,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 180,충청남도 서산시 동문동 804-7,36.78358078,126.4554596,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 185,충청남도 서산시 동문동 804-6,36.78359268,126.4556731,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 188,충청남도 서산시 동문동 804-1,36.78359222,126.4560318,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 190,충청남도 서산시 동문동 881-3,36.78360367,126.4564514,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 193,충청남도 서산시 동문동 880-1,36.78361511,126.4567871,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 197,충청남도 서산시 동문동 879-6,36.7836113,126.4571228,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 197-1,충청남도 서산시 동문동 879-6,36.78362274,126.4573669,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 201,충청남도 서산시 동문동 427-6,36.7836742,126.4577338,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,경기도,군포시,오금로,오금로,,37.35849160,126.93962040,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.36020100,126.94288240,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35886670,126.94025510,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35901940,126.94049380,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35917460,126.94073300,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35933010,126.94096240,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35780490,126.93877620,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35946010,126.94115510,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35782980,126.93839860,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35960860,126.94119630,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.36472840,126.94332820,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35433450,126.93072990,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35773630,126.93511960,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35967450,126.94153530,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35453010,126.93076640,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35357700,126.93083630,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35319610,126.93049120,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35472030,126.93079660,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35606580,126.93236860,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35305640,126.93024040,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35495760,126.93083320,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.35757860,126.93370100,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35332320,126.93072600,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35319730,126.93010910,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35330560,126.93029880,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36685810,126.93895370,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.37572110,126.94366380,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.35752920,126.93360020,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.37465400,126.94519800,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.36205640,126.95041880,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36464570,126.94513520,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.37504350,126.94461860,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36443910,126.94448890,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36526960,126.94500990,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36545890,126.94515050,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36425270,126.94512090,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36413010,126.94493000,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36502380,126.94676330,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36495930,126.94492470,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.36497350,126.94522360,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36447060,126.94630770,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36491130,126.94614340,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.36416270,126.94598200,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36456080,126.94471210,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.36479610,126.94541580,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.36506230,126.94573540,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36577530,126.94559570,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36571850,126.94543500,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36448500,126.94564450,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36505770,126.94614380,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36481820,126.94593770,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36511810,126.94486320,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36429670,126.94592460,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.36458690,126.94604720,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.36092210,126.93866240,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35577330,126.94127950,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35597950,126.93929080,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35919370,126.93413940,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.36159600,126.93202010,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.37111700,126.94327160,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35606750,126.93837220,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35896650,126.93428390,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.36066950,126.94612330,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.36887490,126.94582990,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35653480,126.93736720,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정동,금정동,,37.35850180,126.94053950,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35913670,126.93572040,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36396850,126.94061070,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36356110,126.94084050,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36437470,126.94038410,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36478090,126.94014130,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36517500,126.93992830,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.36576110,126.93959640,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35589940,126.94148170,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35603530,126.93877790,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.37635410,126.94291730,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35594770,126.94103500,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
